"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water","ddt0(epsilon)","ddt0(k)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","epsilon","k","nut","p","p_rgh","total(p)"
0.0027297,0.0013899,1,1.0536,-1.0111,0.053203,-0.0005793,0.29553,-0.00062464,0.5,1.4439e-05,1.7676e-05,0.080152,-7.2179,-0.14284,0.00012806,-0.0020392,-0.00031036,0.0047302,0.0071891,0.00098742,18.185,271.35,40.039
0.001788,0.0013067,1,1.0536,-1.0404,0.053242,-0.00066986,0.29519,-0.00063232,0.5,8.1781e-06,1.1746e-05,0.18306,-8.0425,0.038823,0.00036317,-0.0023857,6.5684e-05,0.0046999,0.0071499,0.00098299,18.225,271.5,40.028
0.0021385,0.0013423,1,1.0536,-1.0698,0.05328,-0.00080555,0.29482,-0.00062705,0.5,2.0728e-06,4.4438e-06,0.28025,-8.3162,0.26379,0.00058288,-0.0025563,0.00053344,0.0046951,0.0071414,0.00098176,18.262,271.64,40.012
0.001965,0.001361,1,1.0536,-1.0994,0.053319,-0.00092565,0.29443,-0.00060571,0.5,-4.8615e-06,-4.7986e-06,0.37158,-7.8662,0.51485,0.0007628,-0.0025131,0.0010543,0.0046867,0.007138,0.00098273,18.298,271.78,39.992
0.0017759,0.0014127,1,1.0536,-1.129,0.053359,-0.00099872,0.29405,-0.00056652,0.5,-1.3075e-05,-1.5189e-05,0.50359,-6.5316,0.76652,0.001033,-0.0021183,0.001574,0.0046393,0.0071015,0.00098256,18.333,271.92,39.97
0.0015733,0.0014934,1,1.0536,-1.1587,0.053401,-0.00099156,0.29368,-0.00051008,0.5,-1.9678e-05,-2.298e-05,0.66545,-4.2924,0.98463,0.0013679,-0.0013112,0.002028,0.0045493,0.0070138,0.00097694,18.369,272.08,39.952
0.0013571,0.0016035,1,1.0536,-1.1885,0.053446,-0.00087882,0.29337,-0.0004446,0.5,-2.0269e-05,-2.3495e-05,0.77808,-1.3346,1.1157,0.0015953,-0.00018074,0.0023107,0.0044609,0.0069039,0.0009648,18.407,272.24,39.944
0.0011271,0.0017318,1,1.0536,-1.2185,0.053495,-0.0006696,0.29312,-0.00037968,0.5,-1.5368e-05,-2.0102e-05,0.72562,1.9946,1.1115,0.0014719,0.0010935,0.0023189,0.0044201,0.006827,0.00095185,18.45,272.43,39.95
0.00088585,0.0018576,1,1.0536,-1.2485,0.053549,-0.00042222,0.29293,-0.00032181,0.5,-8.1868e-06,-1.5983e-05,0.43275,5.2699,0.96105,0.00084073,0.0022732,0.0020082,0.0044516,0.0068082,0.0009399,18.497,272.63,39.969
0.00064429,0.0019544,1,1.0536,-1.2787,0.053606,-0.00019095,0.29278,-0.00027542,0.5,-7.0251e-06,-1.3767e-05,-0.060584,8.0272,0.67389,-0.00019474,0.0030815,0.001406,0.00455,0.0068547,0.00093234,18.547,272.86,39.997
0.0004125,0.0019956,1,1.0536,-1.3089,0.053665,9.0723e-06,0.29262,-0.0002432,0.5,-1.4165e-05,-1.5946e-05,-0.47582,9.7753,0.291,-0.00097955,0.0033479,0.00058475,0.0046688,0.006942,0.00093219,18.598,273.1,40.024
0.000196,0.0019847,1,1.0535,-1.3393,0.053725,0.00024089,0.29243,-0.00023694,0.5,-1.8778e-05,-1.6717e-05,-0.49641,10.146,-0.14281,-0.00085116,0.0031878,-0.00038572,0.0047585,0.0070109,0.00093302,18.645,273.34,40.042
1.0441e-05,0.0019248,1,1.0535,-1.3697,0.053783,0.00054372,0.29219,-0.00026823,0.5,-1.7636e-05,-1.5473e-05,-0.22858,9.1513,-0.5606,-0.00020915,0.0027816,-0.0012829,0.0048036,0.0070358,0.00093082,18.687,273.58,40.049
-0.0001351,0.0018181,1,1.0535,-1.4003,0.053839,0.00089957,0.2919,-0.0003253,0.5,-1.3413e-05,-1.1716e-05,0.21095,6.9674,-0.91953,0.00066339,0.0022356,-0.0020163,0.0048097,0.0070121,0.00092313,18.728,273.82,40.047
-0.00023995,0.0016868,1,1.0535,-1.431,0.053892,0.0013036,0.29154,-0.0003957,0.5,-7.059e-06,-2.1834e-06,0.49866,4.0224,-1.2212,0.0011838,0.0017973,-0.0025999,0.0048028,0.0069635,0.00091135,18.774,274.06,40.04
-0.00030539,0.0015229,1,1.0535,-1.4618,0.053941,0.0015816,0.29117,-0.00047664,0.5,-2.7378e-07,6.3257e-06,0.23397,0.67029,-1.4272,0.00055835,0.0014574,-0.0029547,0.004833,0.0069349,0.00089797,18.827,274.3,40.04
-0.00035012,0.001345,1,1.0535,-1.4927,0.053984,0.0016292,0.29075,-0.00057633,0.5,1.315e-05,1.5247e-05,-0.20772,-3.2769,-1.4559,-0.00035018,0.00087384,-0.0030221,0.004917,0.0069416,0.00088413,18.882,274.54,40.033
-0.00037374,0.0012132,1,1.0535,-1.5237,0.054023,0.001532,0.2901,-0.0006721,0.5,3.6776e-05,2.9427e-05,-0.3138,-8.3701,-1.3819,-0.00059312,-0.0018953,-0.0029999,0.0050245,0.0069643,0.00087066,18.923,274.75,39.975
-0.00034794,0.0011351,1,1.0535,-1.5548,0.054059,0.0013919,0.28882,-0.00074322,0.5,5.3296e-05,3.9958e-05,0.22876,-14.018,-1.3304,0.00053374,-0.0074902,-0.0029109,0.0051312,0.0069725,0.00085425,18.954,274.95,39.816
-0.00027346,0.0011029,1,1.0535,-1.5861,0.054093,0.001502,0.28684,-0.00081137,0.5,4.9311e-05,3.9947e-05,1.293,-17.823,-1.2303,0.0028207,-0.010729,-0.0025144,0.0052456,0.0069519,0.0008304,18.986,275.15,39.569
-0.00015601,0.0011159,1,1.0535,-1.6174,0.054127,0.0019206,0.28476,-0.00089354,0.5,2.9689e-05,3.1932e-05,2.4039,-19.161,-0.91989,0.0051653,-0.0084528,-0.0017909,0.0054147,0.0069368,0.0008008,19.018,275.37,39.313
-1.2627e-05,0.0011693,1,1.0535,-1.6489,0.054163,0.0024068,0.28303,-0.00094078,0.5,2.6212e-05,3.0213e-05,2.973,-19.151,-0.1528,0.0061184,-0.0048991,-0.00022419,0.0057287,0.0070018,0.00077132,19.033,275.6,39.089
0.00011989,0.0011289,1,1.0535,-1.6805,0.054201,0.0027941,0.28153,-0.00082761,0.5,5.0434e-05,4.1749e-05,2.7289,-17.904,0.97436,0.0051729,-0.0038264,0.0021792,0.0062586,0.0072096,0.00074877,19.02,275.83,38.864
0.00020409,0.00095234,1,1.0535,-1.7122,0.054234,0.0030104,0.27998,-0.0005099,0.5,6.5218e-05,4.4928e-05,2.2491,-15.121,2.148,0.003983,-0.0042539,0.0046672,0.0070271,0.0075714,0.00073581,18.953,276.02,38.582
0.00022389,0.0012517,1,1.0535,-1.744,0.054261,0.003168,0.27836,-0.00031476,0.5,4.1771e-05,2.6631e-05,1.7001,-9.8259,3.5187,0.0027791,-0.0038917,0.007499,0.0080588,0.0080668,0.00072877,18.795,276.15,38.203
0.00027341,0.0025009,1,1.0535,-1.776,0.054312,0.0033216,0.27642,-0.00057021,0.5,-2.0763e-05,-3.9119e-06,0.63715,-2.3713,4.9333,0.00039435,-0.0020992,0.010409,0.0093975,0.0086852,0.00072501,18.55,276.4,37.697
0.00060988,0.0021606,1,1.0535,-1.8081,0.054417,0.003272,0.27378,-0.00043095,0.5,-5.3324e-05,-2.0536e-05,-0.32038,4.4634,5.9982,-0.0016885,0.00044938,0.012559,0.011084,0.0094215,0.00072417,18.239,276.94,37.038
0.0018223,-0.0054636,0.99998,1.0535,-1.8404,0.054445,0.0024814,0.27194,0.0017802,0.5,4.2824e-06,-8.1501e-06,-0.10653,7.3389,6.3039,-0.00093301,0.0022006,0.012981,0.012958,0.010207,0.00072804,17.625,277.22,36.199
-0.00016234,-0.0059014,0.99998,1.0535,-1.8727,0.054147,0.0010519,0.27578,0.0035025,0.5,-3.7544e-05,-2.1368e-05,0.3807,5.306,6.222,0.00067115,0.0037293,0.01269,0.014092,0.010729,0.00074014,17.461,276.5,36.53
0.0010239,-0.0081668,0.99997,1.0535,-1.8642,0.054203,0.0014145,0.27476,0.0030623,0.5,-2.8428e-05,-1.8147e-05,0.27541,5.9865,6.2624,0.00032058,0.0033286,0.012758,0.01381,0.010597,0.00073626,16.789,276.96,35.706
0.0015995,-0.00975,0.99995,1.0364,-1.873,0.054149,0.00097283,0.27575,0.0033209,0.5,0.00010599,3.1099e-05,1.9242,-1.5265,4.6203,0.0037331,0.0044094,0.0096814,0.014297,0.010827,0.00074224,16.746,276.64,35.819
-0.00048312,0.018694,0.99983,1.0535,-1.9052,0.053996,0.00079818,0.28327,-0.0047665,0.5,-0.00024077,-5.7004e-05,-0.3587,1.0135,5.586,-0.00047712,0.0030066,0.011273,0.013685,0.010764,0.00077793,19.512,274.53,39.627
0.00038753,0.067373,0.99773,1.0534,-1.9377,0.055357,0.00076387,0.27088,-0.021279,0.5,-0.00018143,8.7111e-05,-0.99458,-2.8542,3.5111,-0.0018001,-0.00083071,0.0071995,0.010459,0.0099543,0.00093146,16.684,279.71,35.018
0.00076296,0.096906,0.99529,1.0534,-1.9512,0.056632,0.0005427,0.25603,-0.018561,0.5,-0.00010862,0.00010647,-0.74261,-3.2545,2.698,-0.0015341,-0.0015428,0.0057984,0.0083628,0.0091246,0.0015327,11.706,284.68,27.861
0.0016915,0.082291,0.99661,1.0533,-1.9702,0.058528,0.00022866,0.23251,-0.016379,0.5,2.1412e-05,0.00011835,-0.6366,-3.3289,1.8568,-0.0014034,-0.0025186,0.003717,0.0050461,0.0078655,0.002293,10.016,288.02,23.949
0.0023802,0.064736,0.9979,1.0532,-2,0.060467,0,0.12627,0,0.5,0,0,0,-2.8165,0,0,-0.0029703,0,4.39e-05,0.00414,0.035138,6.0671,290.56,16.177
0.0032549,0.00075808,0.99999,1.0602,-0.44559,0.052304,-0.0047831,0.29539,-0.00031508,0.5,1.3379e-05,1.9487e-05,-0.16007,-2.4495,0.040689,-0.00040103,-0.00065221,7.5664e-05,0.0045215,0.0071199,0.0010139,17.055,268.59,38.885
-0.0023856,0.00060535,1,1.0836,-0.4455,0.052319,-0.0046708,0.29594,-0.00027297,0.5,1.1352e-05,1.7023e-05,-0.21538,-2.4646,-0.006058,-0.00051144,-0.00080392,-2.3021e-05,0.0048527,0.0071075,0.00094058,19.158,267.9,41.064
0.0033132,0.00096152,0.99999,1.0609,-0.47292,0.052328,-0.0042531,0.29581,-0.00035327,0.5,1.5374e-05,2.1282e-05,-0.39201,-2.289,0.12397,-0.00094161,-0.00062742,0.00024546,0.0044925,0.0070851,0.0010103,17.047,268.67,38.939
-0.0022605,0.00078236,1,1.0836,-0.47274,0.052339,-0.0042013,0.29634,-0.00032088,0.5,1.4034e-05,1.8738e-05,-0.46119,-2.4339,0.075411,-0.0010984,-0.00081775,0.00013561,0.0047856,0.0070608,0.00094098,19.121,268.02,41.086
0.0033526,0.0010857,0.99999,1.0617,-0.50034,0.052354,-0.0037013,0.29615,-0.00036853,0.5,1.5377e-05,1.9422e-05,-0.58396,-1.9051,0.1995,-0.001381,-0.00054941,0.00039925,0.0044404,0.0070095,0.00099999,17.04,268.78,38.982
-0.0021326,0.0008931,1,1.0836,-0.50008,0.052362,-0.0036962,0.29664,-0.00034271,0.5,1.4806e-05,1.7251e-05,-0.65665,-2.168,0.1527,-0.0015571,-0.00072494,0.00028944,0.0046734,0.006949,0.00093275,19.074,268.17,41.083
0.0033861,0.0011871,0.99999,1.0626,-0.52785,0.052383,-0.0031595,0.29643,-0.00037506,0.5,1.4215e-05,1.5485e-05,-0.63754,-1.3141,0.25875,-0.0014443,-0.00040452,0.00052037,0.004415,0.0069445,0.00098693,17.036,268.9,39.017
-0.0020013,0.00098941,1,1.0836,-0.52753,0.052388,-0.0031871,0.29687,-0.00035481,0.5,1.4032e-05,1.3512e-05,-0.70952,-1.6637,0.21911,-0.0016094,-0.00054415,0.00042868,0.004599,0.0068485,0.00092028,19.02,268.33,41.063
0.0034116,0.0012826,0.99999,1.0636,-0.55544,0.052415,-0.0026615,0.29665,-0.00037439,0.5,1.2424e-05,1.0412e-05,-0.66026,-0.58782,0.28823,-0.0014324,-0.00021343,0.0005833,0.0044468,0.0069254,0.00097451,17.034,269.03,39.048
-0.0018663,0.0010822,1,1.0835,-0.55507,0.052417,-0.0027073,0.29704,-0.00036078,0.5,1.2824e-05,8.9503e-06,-0.72437,-0.99141,0.26167,-0.0015703,-0.00030117,0.00052182,0.0046056,0.0068126,0.00090923,18.956,268.51,41.025
0.0034266,0.0013646,0.99999,1.0647,-0.58312,0.052449,-0.0022002,0.29683,-0.00036934,0.5,8.5821e-06,2.8014e-06,-0.62074,0.21409,0.28922,-0.0012839,2.3447e-05,0.00058971,0.004542,0.0069666,0.00096584,17.036,269.19,39.076
-0.0017318,0.0011675,1,1.0835,-0.58271,0.052448,-0.0022569,0.29717,-0.00036263,0.5,9.1405e-06,1.8059e-06,-0.6639,-0.20989,0.27778,-0.0013695,3.5652e-06,0.00056247,0.0047013,0.0068576,0.00090266,18.885,268.71,40.973
0.0034253,0.0014338,0.99999,1.0658,-0.61089,0.052485,-0.0017758,0.29697,-0.00036075,0.5,2.4354e-06,-6.2035e-06,-0.48367,1.0376,0.26524,-0.00093259,0.0002996,0.00054394,0.0046755,0.0070569,0.00096332,17.042,269.36,39.101
-0.001602,0.0012433,1,1.0835,-0.61045,0.052482,-0.0018351,0.29727,-0.00036089,0.5,2.3122e-06,-7.4258e-06,-0.49475,0.62574,0.26521,-0.00094592,0.00034332,0.00054217,0.0048532,0.0069689,0.00090338,18.805,268.92,40.908
0.0034053,0.0014869,0.99999,1.0669,-0.63875,0.052523,-0.0014159,0.29708,-0.0003524,0.5,-4.1713e-06,-1.4446e-05,-0.27978,1.8018,0.21473,-0.00045799,0.00059242,0.00044531,0.0048001,0.0071508,0.00096401,17.05,269.54,39.126
-0.0014758,0.0013043,1,1.0835,-0.63829,0.052518,-0.0014705,0.29733,-0.00035545,0.5,-5.4204e-06,-1.626e-05,-0.25926,1.4409,0.22399,-0.00040361,0.00067283,0.00046415,0.0049945,0.0070888,0.00090862,18.719,269.14,40.831
0.0033782,0.0015305,0.99999,1.0682,-0.6667,0.052562,-0.0012123,0.29716,-0.00034905,0.5,-9.4042e-06,-2.1015e-05,-0.16603,2.4175,0.13668,-0.00026007,0.00087007,0.00028894,0.0048826,0.0072106,0.000964,17.063,269.74,39.15
-0.0013456,0.0013497,1,1.0835,-0.66623,0.052556,-0.0012735,0.29737,-0.00034824,0.5,-1.1545e-05,-2.3422e-05,-0.12493,2.1376,0.15653,-0.00017416,0.00095677,0.00032772,0.0050804,0.0071676,0.00091349,18.628,269.37,40.746
0.003361,0.0015688,0.99999,1.0694,-0.69474,0.052602,-0.0011749,0.2972,-0.00035425,0.5,-1.2158e-05,-2.4767e-05,-0.11541,2.8235,0.042922,-0.00021645,0.001097,9.8194e-05,0.0049069,0.007217,0.00096099,17.079,269.95,39.173
-0.0012038,0.0013855,1,1.0835,-0.69427,0.052595,-0.0012533,0.29739,-0.00034759,0.5,-1.474e-05,-2.7108e-05,-0.06206,2.6468,0.073876,-0.00011615,0.0011866,0.00015709,0.0050913,0.007183,0.00091551,18.533,269.61,40.654
0.0033647,0.0016042,0.99999,1.0707,-0.72287,0.052643,-0.0011711,0.29722,-0.0003665,0.5,-8.8485e-06,-2.2574e-05,-0.028175,2.9855,-0.052503,-4.1493e-05,0.0012396,-9.5129e-05,0.0048663,0.007158,0.00095286,17.096,270.17,39.193
-0.0010506,0.0014217,1,1.0835,-0.72241,0.052635,-0.0012613,0.29738,-0.00035613,0.5,-1.0823e-05,-2.4148e-05,0.030486,2.9178,-0.019619,6.8398e-05,0.0013381,-3.1807e-05,0.0050196,0.0071196,0.00091206,18.433,269.86,40.555
0.0033767,0.0016331,0.99999,1.072,-0.7511,0.052686,-0.0011199,0.29721,-0.00038324,0.5,1.2707e-06,-1.2693e-05,0.053891,2.8769,-0.14967,0.00011777,0.0012797,-0.00029505,0.0048021,0.0070603,0.00093885,17.111,270.39,39.208
-0.00089242,0.0014565,1,1.0835,-0.75066,0.052676,-0.0012155,0.29736,-0.00037162,0.5,1.1495e-06,-1.297e-05,0.10795,2.9106,-0.12595,0.00021667,0.0013779,-0.0002491,0.004918,0.007008,0.00090155,18.327,270.11,40.447
0.0033856,0.0016488,0.99999,1.0733,-0.77942,0.052728,-0.0010059,0.29719,-0.0004046,0.5,1.3212e-05,-9.1642e-07,0.14176,2.4982,-0.24278,0.00028159,0.0012136,-0.00048867,0.0047824,0.0069902,0.00092374,17.124,270.61,39.219
-0.00073647,0.0014849,1,1.0835,-0.779,0.052718,-0.0011021,0.29732,-0.00039463,0.5,1.4203e-05,-1.213e-07,0.18402,2.6052,-0.23135,0.00035592,0.0012881,-0.00046617,0.0048718,0.0069306,0.00088984,18.214,270.37,40.328
0.0033803,0.0016539,0.99999,1.0747,-0.80783,0.052771,-0.00082625,0.29715,-0.00043049,0.5,2.5354e-05,1.4246e-05,0.17265,1.852,-0.32528,0.00033537,0.0010275,-0.00066207,0.0048509,0.0069911,0.00091095,17.135,270.84,39.224
-0.00058633,0.001506,1,1.0835,-0.80745,0.052762,-0.00091911,0.29725,-0.00042349,0.5,2.6652e-05,1.5583e-05,0.19948,1.9792,-0.32723,0.00038006,0.0010617,-0.00066503,0.0049296,0.0069363,0.0008809,18.093,270.63,40.198
0.0033623,0.0016477,0.99999,1.076,-0.83634,0.052815,-0.0006647,0.29706,-0.00045887,0.5,3.183e-05,2.7307e-05,0.1086,0.93368,-0.39527,0.00020849,0.00071366,-0.00081182,0.0050059,0.0070756,0.00090456,17.144,271.07,39.222
-0.0004343,0.0015084,1,1.0835,-0.83601,0.052806,-0.00075585,0.29714,-0.00045451,0.5,3.265e-05,2.8475e-05,0.12201,1.0416,-0.40794,0.00022843,0.00071192,-0.00083506,0.0050845,0.0070347,0.00087879,17.966,270.89,40.055
0.003347,0.0016214,0.99999,1.0773,-0.86495,0.052858,-0.00059428,0.29693,-0.00048694,0.5,3.0133e-05,3.0396e-05,0.00072544,-0.24678,-0.44661,-1.2893e-06,0.00028696,-0.00092223,0.0051855,0.0072069,0.00090631,17.152,271.29,39.211
-0.00027419,0.0014894,1,1.0835,-0.86466,0.052849,-0.00068312,0.29697,-0.00048451,0.5,2.9937e-05,3.0921e-05,0.0043015,-0.17119,-0.46389,1.7488e-06,0.00026082,-0.00095393,0.0052637,0.0071825,0.00088533,17.835,271.15,39.901
0.0033414,0.0015766,0.99999,1.0786,-0.89366,0.0529,-0.00061044,0.29673,-0.00051356,0.5,2.7646e-05,3.0226e-05,-0.11697,-1.6793,-0.4733,-0.00022924,-0.00022939,-0.00098165,0.0053203,0.0073132,0.00090974,17.158,271.51,39.189
-0.00010434,0.0014502,1,1.0835,-0.89343,0.052893,-0.00069154,0.29676,-0.00051207,0.5,2.7094e-05,3.0343e-05,-0.12151,-1.6363,-0.48987,-0.00023945,-0.00026997,-0.0010122,0.0053902,0.0073006,0.00089355,17.701,271.4,39.736
0.003351,0.0015154,0.99999,1.0799,-0.92247,0.052941,-0.00073341,0.29647,-0.00054265,0.5,2.6397e-05,2.9789e-05,-0.15752,-3.3489,-0.47115,-0.00031272,-0.00083675,-0.00098214,0.0053738,0.0073577,0.00091159,17.162,271.72,39.156
7.5925e-05,0.0013975,1,1.0835,-0.92229,0.052935,-0.00080242,0.29648,-0.00054156,0.5,2.6107e-05,2.983e-05,-0.16526,-3.329,-0.48348,-0.00032726,-0.00087828,-0.0010049,0.0054283,0.0073514,0.00089986,17.567,271.64,39.563
0.0033827,0.0014588,0.99999,1.0811,-0.95138,0.05298,-0.00093023,0.29615,-0.0005779,0.5,2.743e-05,2.9604e-05,-0.12036,-5.1359,-0.43282,-0.00024707,-0.0014522,-0.00090721,0.0053208,0.007317,0.0009101,17.164,271.93,39.114
0.00026321,0.0013536,1,1.0835,-0.95126,0.052976,-0.0009822,0.29615,-0.00057728,0.5,2.7629e-05,2.9808e-05,-0.12754,-5.1281,-0.43991,-0.00025992,-0.0014845,-0.0009202,0.0053555,0.0073129,0.0009025,17.435,271.87,39.384
0.0034224,0.0014194,0.99999,1.0823,-0.9804,0.053018,-0.0011176,0.29579,-0.00061315,0.5,2.8556e-05,2.8801e-05,-0.10154,-6.8489,-0.34012,-0.0002357,-0.0020011,-0.0007207,0.0051957,0.0072022,0.00090224,17.164,272.12,39.062
0.000472,0.0013259,1,1.0835,-0.98034,0.053015,-0.0011462,0.29579,-0.00061306,0.5,2.8865e-05,2.9025e-05,-0.10716,-6.8467,-0.34293,-0.00024611,-0.0020187,-0.0007258,0.0052111,0.0071991,0.00089847,17.3,272.09,39.197
0.0035069,0.001386,0.99999,1.0835,-1.0095,0.053055,-0.0012915,0.29541,-0.00063736,0.5,2.55e-05,2.4714e-05,-0.09586,-8.2626,-0.17688,-0.00025797,-0.0024779,-0.00038822,0.0051018,0.0070942,0.00089087,17.159,272.31,39.001
0.00056208,0.0012684,1,1.0835,-1.0095,0.053055,-0.001292,0.29541,-0.00063737,0.5,2.5507e-05,2.4718e-05,-0.096005,-8.2625,-0.1769,-0.00025824,-0.0024782,-0.00038826,0.0051021,0.0070942,0.00089081,17.161,272.31,39.004
0.0052364,0.0014563,0.99999,1.0835,-1.01,0.053055,-0.0012957,0.2954,-0.00063751,0.5,2.5423e-05,2.4613e-05,-0.095136,-8.2768,-0.17294,-0.00025662,-0.002483,-0.00038018,0.0051015,0.0070935,0.00089072,17.159,272.31,39
0.0074926,0.0015076,0.99997,1.0835,-1.0388,0.053101,-0.0015119,0.295,-0.0006456,0.5,2.0631e-05,1.8562e-05,-0.046342,-9.0355,0.052409,-0.00016599,-0.002763,8.2529e-05,0.0050723,0.0070544,0.00088604,17.203,272.43,38.986
0.0076696,0.0015351,0.99997,1.0835,-1.0682,0.053148,-0.0018013,0.29457,-0.00063715,0.5,1.6523e-05,1.1491e-05,0.0043325,-9.053,0.30966,-6.9267e-05,-0.0028326,0.00061146,0.0051003,0.0070753,0.00088666,17.246,272.55,38.967
0.0074067,0.0015702,0.99997,1.0834,-1.0977,0.053194,-0.002089,0.29414,-0.00061383,0.5,1.0253e-05,2.325e-06,0.097357,-8.1506,0.56554,0.00010655,-0.0024702,0.0011434,0.0051341,0.0071154,0.00089116,17.288,272.68,38.946
0.0071337,0.0016387,0.99997,1.0834,-1.1273,0.053242,-0.0023324,0.29371,-0.00057339,0.5,-1.2813e-06,-9.7651e-06,0.29849,-6.355,0.80041,0.00051947,-0.001686,0.0016247,0.0050963,0.0071067,0.00089573,17.332,272.81,38.928
0.0068433,0.0017357,0.99998,1.0834,-1.157,0.053293,-0.0024687,0.29333,-0.0005146,0.5,-1.4083e-05,-2.1006e-05,0.5225,-3.8166,0.99945,0.00099522,-0.00082012,0.0020325,0.004957,0.0070064,0.00089482,17.377,272.94,38.918
0.0065313,0.0018621,0.99998,1.0834,-1.1869,0.053347,-0.0024816,0.293,-0.00044869,0.5,-1.969e-05,-2.4418e-05,0.65849,-0.58648,1.1135,0.0013068,0.00025716,0.0022824,0.0047821,0.0068423,0.00088391,17.425,273.09,38.918
0.0062072,0.0020015,0.99998,1.0834,-1.2168,0.053405,-0.0023894,0.29273,-0.00038538,0.5,-1.911e-05,-2.3546e-05,0.60942,2.9985,1.0938,0.0012545,0.0015432,0.0022552,0.0046758,0.0067111,0.00086927,17.478,273.26,38.933
0.0058804,0.0021301,0.99998,1.0834,-1.2469,0.053468,-0.0022253,0.29251,-0.00032747,0.5,-1.6257e-05,-2.1506e-05,0.26581,6.4036,0.93509,0.00060486,0.0026381,0.0019275,0.0046869,0.0066709,0.00085673,17.538,273.44,38.96
0.0055598,0.002222,0.99998,1.0834,-1.277,0.053535,-0.0020322,0.2923,-0.00028332,0.5,-2.0579e-05,-2.2661e-05,-0.32566,9.1304,0.62859,-0.00055678,0.0032983,0.0012875,0.0048152,0.0067353,0.00085024,17.602,273.65,38.994
0.0052424,0.0022538,0.99998,1.0834,-1.3073,0.053604,-0.0017965,0.29209,-0.00026186,0.5,-3.4248e-05,-2.9003e-05,-0.59014,10.829,0.22603,-0.00075052,0.0035944,0.00044115,0.0049997,0.0068746,0.00085345,17.667,273.86,39.028
0.0049285,0.0022178,0.99999,1.0834,-1.3377,0.053674,-0.0012998,0.29185,-0.00026537,0.5,-3.9462e-05,-2.9116e-05,0.06185,11.183,-0.21702,0.0011836,0.0036472,-0.00052669,0.0051515,0.0070052,0.00086036,17.727,274.08,39.052
0.0046439,0.002113,0.99999,1.0834,-1.3682,0.053741,-0.00051565,0.29159,-0.00029605,0.5,-3.2505e-05,-2.0885e-05,0.92265,9.9184,-0.63761,0.0031122,0.0033811,-0.0014317,0.0052328,0.0070782,0.00086486,17.78,274.3,39.066
0.0043991,0.0019622,0.99999,1.0834,-1.3988,0.053805,0.00039201,0.29126,-0.00035329,0.5,-1.8348e-05,-7.8686e-06,1.7338,7.1511,-0.96473,0.0044853,0.0026482,-0.002116,0.0052443,0.0070866,0.0008649,17.83,274.5,39.068
0.0041916,0.0017854,0.99999,1.0834,-1.4295,0.053864,0.0013747,0.29085,-0.00042996,0.5,-6.6763e-06,3.905e-06,1.9764,3.3936,-1.2194,0.0045652,0.0015974,-0.0026088,0.0052195,0.0070514,0.00086012,17.877,274.71,39.056
0.0040306,0.001577,0.99999,1.0834,-1.4603,0.053917,0.0020415,0.29035,-0.0005192,0.5,-4.8661e-06,6.1699e-06,1.0046,-0.91084,-1.3948,0.0022559,0.00044619,-0.0028971,0.0052388,0.0070348,0.00085267,17.928,274.91,39.036
0.0039208,0.0013754,0.99999,1.0834,-1.4913,0.053964,0.0022267,0.28974,-0.00062366,0.5,-3.806e-07,4.9561e-06,-0.073947,-5.5451,-1.4495,4.5662e-05,-0.00072364,-0.002986,0.0053442,0.0070806,0.00084674,17.982,275.11,39.005
0.0038434,0.0012094,0.99999,1.0834,-1.5223,0.054004,0.0020828,0.28901,-0.00072927,0.5,1.7031e-05,1.0396e-05,-0.51122,-10.356,-1.3491,-0.00088862,-0.0019241,-0.0028174,0.0054778,0.0071532,0.00084314,18.02,275.29,38.941
0.0038168,0.0010834,0.99999,1.0834,-1.5535,0.05404,0.0016851,0.28801,-0.00081212,0.5,3.2708e-05,1.8e-05,-0.11132,-15.533,-1.111,-0.000137,-0.0049299,-0.0024418,0.0055684,0.0071889,0.00083754,18.037,275.43,38.814
0.0038659,0.0010073,0.99999,1.0834,-1.5848,0.054072,0.0015367,0.28653,-0.0008696,0.5,3.8731e-05,2.3223e-05,1.2977,-20.277,-0.76041,0.0027829,-0.0093542,-0.0016761,0.0055989,0.007143,0.000822,18.041,275.58,38.605
0.0039486,0.001006,0.99999,1.0834,-1.6162,0.054103,0.0019025,0.28466,-0.00090841,0.5,3.4919e-05,2.8449e-05,3.1079,-22.38,-0.17252,0.0065467,-0.010176,-0.00027214,0.0056145,0.0070392,0.0007956,18.034,275.72,38.332
0.0039957,0.0010891,0.99999,1.0834,-1.6477,0.054134,0.0023864,0.28279,-0.00090149,0.5,3.292e-05,3.2921e-05,3.2545,-21.359,0.84626,0.0061655,-0.00739,0.0019093,0.0057484,0.006981,0.00076407,18.01,275.88,38.045
0.0039453,0.0010832,0.99999,1.0834,-1.6794,0.054169,0.0023973,0.28109,-0.00073704,0.5,4.1237e-05,3.4257e-05,1.1872,-17.404,2.2474,0.00076902,-0.0051894,0.0048711,0.0061344,0.0070687,0.00073431,17.969,276.06,37.765
